2.084053464706832, 0.18103992250246392
2.271058795025036, 0.25678000227003395
2.45806412534324, 0.24935176833537298
2.645069455661443, 0.3500423422135839
2.832074785979647, 0.4091487592407077
3.019080116297851, 0.49736408606355553
3.206085446616055, 0.6687477265886344
3.393090776934258, 0.7195373122455351
3.580096107252462, 0.8368615488642206
3.767101437570666, 1.0290372678148003
3.95410676788887, 1.1921040769696276
4.141112098207074, 1.4217055370862397
4.328117428525277, 1.588930761926207
4.515122758843481, 1.7811064808768151
4.702128089161685, 1.9483317057167824
4.889133419479889, 2.068982674883557
5.076138749798092, 2.2994158181371063
5.263144080116296, 2.458324211606879
5.4501494104345, 2.700400918778797
5.637154740752704, 2.8981211919762018
5.824160071070908, 3.0930691880502366
6.011165401389112, 3.285244907000873
6.198170731707316, 3.535638445542986
6.3851760620255185, 3.711180501753148
6.5721813923437225, 3.928306714814454
6.759186722661926, 4.112165602394867
6.94619205298013, 4.3043413213454755
7.133197383298334, 4.629586342219568
7.320202713616538, 4.863346218021263
7.507208043934742, 5.1428486663591855
7.694213374252946, 5.380766957845964
7.88121870457115, 5.614526833647716
8.068224034889353, 5.881554034930275
8.255229365207557, 6.090363416621358
8.44223469552576, 6.380954973452873
8.616489662413178, 6.5422285232168065
8.816245356162169, 6.966296502801072
9.003250686480373, 7.266591029564523
9.190256016798577, 7.492034073995995
9.37726134711678, 7.767378106648806
9.564266677434984, 8.092623127522955
9.751272007753187, 8.359650328805486
9.93827733807139, 8.676578518309384
10.125282668389595, 8.976873045072864
10.312287998707799, 9.31043489731718
10.499293329026003, 9.619046255450883
10.686298659344207, 9.960924939065421
10.87330398966241, 10.286169959939542
11.060309319980615, 10.633593197800849
11.247314650298819, 10.978244158538843
11.434319980617023, 11.278538685302323
11.621325310935225, 11.64536786302753
11.808330641253429, 11.978929715271846
11.995335971571633, 12.307501468694085
12.182341301889837, 12.68763757661165
12.36934663220804, 13.046149922966606
12.556351962526245, 13.437929594802455
12.743357292844449, 13.796441941157468
12.936029451354113, 14.200492764150027
13.117367953480857, 14.571684453458971
13.304373283799059, 14.980097788035266
13.491378614117263, 15.405144785352007
13.678383944435469, 15.763657131706992
13.865389274753673, 16.147119972172618
14.052394605071873, 16.54721647537872
14.239399935390077, 16.988897135435934
14.426405265708281, 17.413944132752647
14.613410596026485, 17.814040635958747
14.800415926344689, 18.247404464645683
14.987421256662893, 18.73482769723907
15.174426586981097, 19.230013305778044
15.361431917299301, 19.60571377029811
15.548437247617505, 20.04739443035527
15.735442577935709, 20.480758259042233
15.922447908253913, 20.922438919099392
16.109453238572115, 21.39738690463747
16.296458568890323, 21.855701227435077
16.483463899208523, 22.35559970708377
16.67046922952673, 22.838864523992044
16.85747455984493, 23.35927785435399
17.04447989016314, 23.915730787320115
17.23148522048134, 24.248738184139768
17.418490550799547, 24.638300034276966
17.617265447361547, 24.878214845462907
17.797358492742916, 25.371347806837747
17.98092324880202, 26.140913096001412
18.166511872072356, 26.81864642131788
18.353517202390563, 27.41446568943644
18.540522532708763, 27.89606714007067
18.72752786302697, 28.324995325360135
18.91453319334517, 28.798834400048804
19.116272276961176, 28.991597621436227
19.28287702579012, 29.449205105364655
19.475549184299787, 30.7237971497255
19.662554514617987, 31.13498276142522
19.849559844936195, 31.69476242693949
20.036565175254395, 32.295294566167826
20.223570505572603, 32.631668299494464
20.42103767255196, 32.97037963480719
20.585811599965204, 33.63736211274855
20.78458649652721, 34.50197758588112
20.971591826845412, 35.11276715046611
21.15859715716362, 35.726328992174444
21.34560248748182, 36.214583907904824
21.532607817800027, 36.80652198805066
21.719613148118228, 37.43394521537601
21.890751359500342, 38.259418451641494
22.093623808754636, 38.68823721460217
22.280629139072843, 39.24968024639048
22.467634469391044, 39.86601436522224
22.65463979970925, 40.45739798994333
22.84164513002745, 41.03769250617083
23.025817046249927, 41.800712825852
23.141987024174874, 42.34763444975454
23.30065821353577, 42.68605176484587
23.487663543853976, 43.362821524967956
23.674668874172177, 43.93036356642776
23.861674204490384, 44.461153134022965
24.048679534808585, 45.156299131077304
24.235684865126792, 45.887484730735906
24.422690195444993, 46.54540300641878
24.6096955257632, 47.18668761936118
24.7967008560814, 47.819655400933414
24.98370618639961, 48.48589050798648
25.17071151671781, 49.16875927778
25.357716847036016, 49.810043890722426
25.544722177354217, 50.52617998599683
25.731727507672424, 51.24564281381933
25.918732837990625, 51.86696703147322
26.105738168308825, 52.516568475785846
26.292743498627033, 53.241021402430476
26.479748828945233, 53.94052383496444
26.66675415926344, 54.62339260475795
26.85375948958164, 55.347845531402584
27.04076481989985, 56.07728855686932
27.22777015021805, 56.74685039647048
27.414775480536257, 57.42140233489377
27.601780810854457, 58.154172092908624
27.788786141172665, 58.8952586822937
27.975791471490865, 59.56565220503185
28.160907859078584, 60.35339648359593
28.349802132127273, 61.028696671650465
28.53680746244548, 61.76811989476147
28.72381279276368, 62.683226279578605
28.91081812308189, 63.30185742802695
29.09782345340009, 63.99969649428684
29.28482878371829, 64.68256526408035
29.471834114036497, 65.37375086524409
29.658839444354697, 66.18968893696112
29.845844774672905, 66.9058250322355
29.97334840898077, 67.39670810339783
